2020-05-29 09:36:08.037968	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&files.file_type=bed+narrowPeak&award.project=ENCODE&field=%40id&field=accession&field=target.label&field=target.genes.symbol&field=dbxrefs&limit=all
ID	Accession	Target of assay	Target gene symbol	External resources
/experiments/ENCSR000ECO/	ENCSR000ECO	ZNF143	ZNF143	FactorBook:ENCSR000ECO,UCSC-ENCODE-hg19:wgEncodeEH002028,GEO:GSM935436
/experiments/ENCSR000BRL/	ENCSR000BRL	SIX5	SIX5	GEO:GSM1010879,FactorBook:ENCSR000BRL,UCSC-ENCODE-hg19:wgEncodeEH002341
/experiments/ENCSR000DXW/	ENCSR000DXW	CTCF	CTCF	GEO:GSM749768,FactorBook:ENCSR000DXW,UCSC-ENCODE-hg19:wgEncodeEH000402
/experiments/ENCSR000DQN/	ENCSR000DQN	CTCF	CTCF	GEO:GSM749748,FactorBook:ENCSR000DQN,UCSC-ENCODE-hg19:wgEncodeEH000404
/experiments/ENCSR000EWJ/	ENCSR000EWJ	E2F6	E2F6	FactorBook:ENCSR000EWJ,UCSC-ENCODE-hg19:wgEncodeEH000676,GEO:GSM935597
/experiments/ENCSR000EZT/	ENCSR000EZT	JUN	JUN	GEO:GSM935602,FactorBook:ENCSR000EZT,UCSC-ENCODE-hg19:wgEncodeEH000673
/experiments/ENCSR000EEJ/	ENCSR000EEJ	IRF3	IRF3	UCSC-ENCODE-hg19:wgEncodeEH001800,FactorBook:ENCSR000EEJ,GEO:GSM935650
/experiments/ENCSR000EZE/	ENCSR000EZE	FOS	FOS	FactorBook:ENCSR000EZE,UCSC-ENCODE-hg19:wgEncodeEH000647,GEO:GSM935317
/experiments/ENCSR000DPY/	ENCSR000DPY	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000980,FactorBook:ENCSR000DPY,GEO:GSM749736
/experiments/ENCSR000EVN/	ENCSR000EVN	NR2C2	NR2C2	UCSC-ENCODE-hg19:wgEncodeEH000687,GEO:GSM935369,FactorBook:ENCSR000EVN
/experiments/ENCSR000BLE/	ENCSR000BLE	FOXA1	FOXA1	FactorBook:ENCSR000BLE,GEO:GSM803461,UCSC-ENCODE-hg19:wgEncodeEH001594
/experiments/ENCSR000BIZ/	ENCSR000BIZ	ESR1	ESR1	FactorBook:ENCSR000BIZ,UCSC-ENCODE-hg19:wgEncodeEH001537,GEO:GSM803421
/experiments/ENCSR000AOO/	ENCSR000AOO	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH001026,GEO:GSM733765,FactorBook:ENCSR000AOO
/experiments/ENCSR000ALV/	ENCSR000ALV	CTCF	CTCF	GEO:GSM733724,UCSC-ENCODE-hg19:wgEncodeEH000075,FactorBook:ENCSR000ALV
/experiments/ENCSR000EVB/	ENCSR000EVB	ELK4	ELK4	GEO:GSM935590,FactorBook:ENCSR000EVB,UCSC-ENCODE-hg19:wgEncodeEH001773
/experiments/ENCSR000BLM/	ENCSR000BLM	EP300	EP300	FactorBook:ENCSR000BLM,GEO:GSM803522,UCSC-ENCODE-hg19:wgEncodeEH001602
/experiments/ENCSR000FAE/	ENCSR000FAE	MAX	MAX	UCSC-ENCODE-hg19:wgEncodeEH000637,GEO:GSM935539,FactorBook:ENCSR000FAE
/experiments/ENCSR000DKX/	ENCSR000DKX	CTCF	CTCF	GEO:GSM822294,UCSC-ENCODE-hg19:wgEncodeEH000569,FactorBook:ENCSR000DKX
/experiments/ENCSR000DQW/	ENCSR000DQW	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000392,GEO:GSM749708,FactorBook:ENCSR000DQW
/experiments/ENCSR000AKO/	ENCSR000AKO	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000042,GEO:GSM733719,FactorBook:ENCSR000AKO
/experiments/ENCSR000EGV/	ENCSR000EGV	BHLHE40	BHLHE40	UCSC-ENCODE-hg19:wgEncodeEH001857,FactorBook:ENCSR000EGV,GEO:GSM935616
/experiments/ENCSR000DOR/	ENCSR000DOR	E2F4	E2F4	GEO:GSM935400,UCSC-ENCODE-hg19:wgEncodeEH002835,FactorBook:ENCSR000DOR
/experiments/ENCSR000EGG/	ENCSR000EGG	RCOR1	RCOR1	UCSC-ENCODE-hg19:wgEncodeEH002814,GEO:GSM935439,FactorBook:ENCSR000EGG
/experiments/ENCSR000EDZ/	ENCSR000EDZ	MAFK	MAFK	GEO:GSM935610,FactorBook:ENCSR000EDZ,UCSC-ENCODE-hg19:wgEncodeEH001850
/experiments/ENCSR000EWX/	ENCSR000EWX	E2F1	E2F1	GEO:GSM935477,FactorBook:ENCSR000EWX,UCSC-ENCODE-hg19:wgEncodeEH000693
/experiments/ENCSR000EDN/	ENCSR000EDN	MAZ	MAZ	GEO:GSM935335,UCSC-ENCODE-hg19:wgEncodeEH002860,FactorBook:ENCSR000EDN
/experiments/ENCSR000BQS/	ENCSR000BQS	REST	REST	GEO:GSM1010744,UCSC-ENCODE-hg19:wgEncodeEH002314,FactorBook:ENCSR000BQS
/experiments/ENCSR000BHV/	ENCSR000BHV	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH001507,GEO:GSM803453,FactorBook:ENCSR000BHV
/experiments/ENCSR000BKC/	ENCSR000BKC	ATF3	ATF3	FactorBook:ENCSR000BKC,UCSC-ENCODE-hg19:wgEncodeEH001566,GEO:GSM803512
/experiments/ENCSR000DLI/	ENCSR000DLI	MYC	MYC	UCSC-ENCODE-hg19:wgEncodeEH000596,GEO:GSM822274,FactorBook:ENCSR000DLI
/experiments/ENCSR000EAN/	ENCSR000EAN	RELA	RELA	UCSC-ENCODE-hg19:wgEncodeEH000712,GEO:GSM935285,FactorBook:ENCSR000EAN
/experiments/ENCSR718SDR/	ENCSR718SDR	CTCF	CTCF	FactorBook:ENCSR718SDR
/experiments/ENCSR000DZU/	ENCSR000DZU	USF2	USF2	UCSC-ENCODE-hg19:wgEncodeEH001812,FactorBook:ENCSR000DZU,GEO:GSM935558
/experiments/ENCSR000ECW/	ENCSR000ECW	USF2	USF2	GEO:GSM935561,FactorBook:ENCSR000ECW,UCSC-ENCODE-hg19:wgEncodeEH001819
/experiments/ENCSR000DMF/	ENCSR000DMF	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH003459,FactorBook:ENCSR000DMF,GEO:GSM1006874
/experiments/ENCSR799TJD/	ENCSR799TJD	CTCF	CTCF	GEO:GSE136519,FactorBook:ENCSR799TJD
/experiments/ENCSR000EDD/	ENCSR000EDD	TBP	TBP	GEO:GSM935606,FactorBook:ENCSR000EDD,UCSC-ENCODE-hg19:wgEncodeEH001790
/experiments/ENCSR000BJX/	ENCSR000BJX	SP1	SP1	GEO:GSM803507,UCSC-ENCODE-hg19:wgEncodeEH001561,FactorBook:ENCSR000BJX
/experiments/ENCSR000EHE/	ENCSR000EHE	CEBPB	CEBPB	FactorBook:ENCSR000EHE,UCSC-ENCODE-hg19:wgEncodeEH001821,GEO:GSM935499
/experiments/ENCSR145HBC/	ENCSR145HBC	CTCF	CTCF	FactorBook:ENCSR145HBC
/experiments/ENCSR000BHA/	ENCSR000BHA	BCL11A	BCL11A	UCSC-ENCODE-hg19:wgEncodeEH001486,GEO:GSM803388,FactorBook:ENCSR000BHA
/experiments/ENCSR000EHR/	ENCSR000EHR	MYC	MYC	FactorBook:ENCSR000EHR,UCSC-ENCODE-hg19:wgEncodeEH001807,GEO:GSM935643
/experiments/ENCSR000DRH/	ENCSR000DRH	CTCF	CTCF	GEO:GSM849301,UCSC-ENCODE-hg19:wgEncodeEH002050,FactorBook:ENCSR000DRH
/experiments/ENCSR000EVE/	ENCSR000EVE	TCF7L2	TCF7L2	UCSC-ENCODE-hg19:wgEncodeEH002813,FactorBook:ENCSR000EVE,GEO:GSM935625
/experiments/ENCSR000DTA/	ENCSR000DTA	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000981,GEO:GSM749743,FactorBook:ENCSR000DTA
/experiments/ENCSR626VUC/	ENCSR626VUC	ETV6	ETV6	FactorBook:ENCSR626VUC,GEO:GSE96274
/experiments/ENCSR264RJX/	ENCSR264RJX	POU5F1	POU5F1	GEO:GSE96009,FactorBook:ENCSR264RJX
/experiments/ENCSR000EHK/	ENCSR000EHK	STAT1	STAT1	UCSC-ENCODE-hg19:wgEncodeEH000760,GEO:GSM935487,FactorBook:ENCSR000EHK
/experiments/ENCSR663ZZZ/	ENCSR663ZZZ	MNT	MNT	FactorBook:ENCSR663ZZZ,GEO:GSE91968
/experiments/ENCSR000EFG/	ENCSR000EFG	RCOR1	RCOR1	FactorBook:ENCSR000EFG,GEO:GSM1003612,UCSC-ENCODE-hg19:wgEncodeEH003364
/experiments/ENCSR737UST/	ENCSR737UST	ZNF740	ZNF740	GEO:GSE105934,FactorBook:ENCSR737UST
/experiments/ENCSR066EBK/	ENCSR066EBK	FOXA2	FOXA2	GEO:GSE105218,FactorBook:ENCSR066EBK
/experiments/ENCSR000BNI/	ENCSR000BNI	FOXA2	FOXA2	GEO:GSM803403,UCSC-ENCODE-hg19:wgEncodeEH001650,FactorBook:ENCSR000BNI
/experiments/ENCSR277DMR/	ENCSR277DMR	ETV1	ETV1	GEO:GSE91626,FactorBook:ENCSR277DMR
/experiments/ENCSR656JZL/	ENCSR656JZL	HHEX	HHEX	FactorBook:ENCSR656JZL,GEO:GSE96294
/experiments/ENCSR680OFU/	ENCSR680OFU	EP300	EP300	GEO:GSE127427,FactorBook:ENCSR680OFU
/experiments/ENCSR000BHK/	ENCSR000BHK	SP1	SP1	GEO:GSM803363,FactorBook:ENCSR000BHK,UCSC-ENCODE-hg19:wgEncodeEH001496
/experiments/ENCSR261EDU/	ENCSR261EDU	MNT	MNT	FactorBook:ENCSR261EDU,GEO:GSE91612
/experiments/ENCSR000BMW/	ENCSR000BMW	REST	REST	GEO:GSM803440,FactorBook:ENCSR000BMW,UCSC-ENCODE-hg19:wgEncodeEH001638
/experiments/ENCSR000DLU/	ENCSR000DLU	MYC	MYC	FactorBook:ENCSR000DLU,GEO:GSM822298,UCSC-ENCODE-hg19:wgEncodeEH000561
/experiments/ENCSR260UJI/	ENCSR260UJI	MBD1	MBD1	FactorBook:ENCSR260UJI,GEO:GSE96007
/experiments/ENCSR000BJP/	ENCSR000BJP	REST	REST	UCSC-ENCODE-hg19:wgEncodeEH001553,FactorBook:ENCSR000BJP,GEO:GSM803369
/experiments/ENCSR396QWK/	ENCSR396QWK	MBD1	MBD1	GEO:GSE96150,FactorBook:ENCSR396QWK
/experiments/ENCSR350ORK/	ENCSR350ORK	GABPA	GABPA	GEO:GSE96133,FactorBook:ENCSR350ORK
/experiments/ENCSR000BOT/	ENCSR000BOT	REST	REST	UCSC-ENCODE-hg19:wgEncodeEH002263,FactorBook:ENCSR000BOT,GEO:GSM1010784
/experiments/ENCSR849DFF/	ENCSR849DFF	PBX2	PBX2	GEO:GSE96419,FactorBook:ENCSR849DFF
/experiments/ENCSR124BJR/	ENCSR124BJR	ETV6	ETV6	FactorBook:ENCSR124BJR,GEO:GSE91511
/experiments/ENCSR000BMD/	ENCSR000BMD	ELF1	ELF1	FactorBook:ENCSR000BMD,UCSC-ENCODE-hg19:wgEncodeEH001619,GEO:GSM803494
/experiments/ENCSR000DPB/	ENCSR000DPB	STAT3	STAT3	UCSC-ENCODE-hg19:wgEncodeEH001769,FactorBook:ENCSR000DPB,GEO:GSM935457
/experiments/ENCSR000BRX/	ENCSR000BRX	CEBPB	CEBPB	FactorBook:ENCSR000BRX,UCSC-ENCODE-hg19:wgEncodeEH003212,GEO:GSM1010850
/experiments/ENCSR000EGD/	ENCSR000EGD	BACH1	BACH1	UCSC-ENCODE-hg19:wgEncodeEH002846,GEO:GSM935576,FactorBook:ENCSR000EGD
/experiments/ENCSR000DZC/	ENCSR000DZC	RCOR1	RCOR1	GEO:GSM935583,UCSC-ENCODE-hg19:wgEncodeEH002841,FactorBook:ENCSR000DZC
/experiments/ENCSR000DZX/	ENCSR000DZX	IRF3	IRF3	GEO:GSM935651,FactorBook:ENCSR000DZX,UCSC-ENCODE-hg19:wgEncodeEH001809
/experiments/ENCSR408JQO/	ENCSR408JQO	IRF3	IRF3	FactorBook:ENCSR408JQO,GEO:GSE91738
/experiments/ENCSR337NQP/	ENCSR337NQP	ESRRA	ESRRA	FactorBook:ENCSR337NQP,GEO:GSE127591
/experiments/ENCSR000DLD/	ENCSR000DLD	CTCF	CTCF	FactorBook:ENCSR000DLD,UCSC-ENCODE-hg19:wgEncodeEH000570,GEO:GSM822278
/experiments/ENCSR138FUZ/	ENCSR138FUZ	RNF2	RNF2	FactorBook:ENCSR138FUZ,GEO:GSE91525
/experiments/ENCSR000BNO/	ENCSR000BNO	CTCF	CTCF	GEO:GSM803348,UCSC-ENCODE-hg19:wgEncodeEH001656,FactorBook:ENCSR000BNO
/experiments/ENCSR000DMP/	ENCSR000DMP	MYC	MYC	FactorBook:ENCSR000DMP,UCSC-ENCODE-hg19:wgEncodeEH001134,GEO:GSM822304
/experiments/ENCSR000DOS/	ENCSR000DOS	MYC	MYC	GEO:GSM935441,FactorBook:ENCSR000DOS,UCSC-ENCODE-hg19:wgEncodeEH002816
/experiments/ENCSR000BPU/	ENCSR000BPU	ETS1	ETS1	GEO:GSM1010829,FactorBook:ENCSR000BPU,UCSC-ENCODE-hg19:wgEncodeEH002290
/experiments/ENCSR000BRC/	ENCSR000BRC	CREB1	CREB1	UCSC-ENCODE-hg19:wgEncodeEH002324,FactorBook:ENCSR000BRC,GEO:GSM1010726
/experiments/ENCSR000BQZ/	ENCSR000BQZ	STAT5A	STAT5A	UCSC-ENCODE-hg19:wgEncodeEH002321,FactorBook:ENCSR000BQZ,GEO:GSM1010721
/experiments/ENCSR000BJE/	ENCSR000BJE	SIX5	SIX5	GEO:GSM803338,FactorBook:ENCSR000BJE,UCSC-ENCODE-hg19:wgEncodeEH001542
/experiments/ENCSR000DTF/	ENCSR000DTF	CTCF	CTCF	FactorBook:ENCSR000DTF,UCSC-ENCODE-hg19:wgEncodeEH000982,GEO:GSM749732
/experiments/ENCSR000DNV/	ENCSR000DNV	BRF2	BRF2	GEO:GSM935435,FactorBook:ENCSR000DNV,UCSC-ENCODE-hg19:wgEncodeEH000765
/experiments/ENCSR000FBC/	ENCSR000FBC	STAT2	STAT2	FactorBook:ENCSR000FBC,GEO:GSM935469,UCSC-ENCODE-hg19:wgEncodeEH000666
/experiments/ENCSR000DKA/	ENCSR000DKA	GATA2	GATA2	UCSC-ENCODE-hg19:wgEncodeEH001208,GEO:GSM777641,FactorBook:ENCSR000DKA
/experiments/ENCSR000DKU/	ENCSR000DKU	MYC	MYC	FactorBook:ENCSR000DKU,UCSC-ENCODE-hg19:wgEncodeEH000547,GEO:GSM822290
/experiments/ENCSR000DZW/	ENCSR000DZW	RFX5	RFX5	UCSC-ENCODE-hg19:wgEncodeEH001810,GEO:GSM935556,FactorBook:ENCSR000DZW
/experiments/ENCSR907JPB/	ENCSR907JPB	ZMIZ1	ZMIZ1	FactorBook:ENCSR907JPB,GEO:GSE92151
/experiments/ENCSR000DXQ/	ENCSR000DXQ	CTCF	CTCF	GEO:GSM749693,FactorBook:ENCSR000DXQ,UCSC-ENCODE-hg19:wgEncodeEH000439
/experiments/ENCSR000EEA/	ENCSR000EEA	RFX5	RFX5	FactorBook:ENCSR000EEA,GEO:GSM935304,UCSC-ENCODE-hg19:wgEncodeEH001843
/experiments/ENCSR000DKR/	ENCSR000DKR	CTCF	CTCF	GEO:GSM1006870,FactorBook:ENCSR000DKR,UCSC-ENCODE-hg19:wgEncodeEH003457
/experiments/ENCSR000DTW/	ENCSR000DTW	CTCF	CTCF	FactorBook:ENCSR000DTW,UCSC-ENCODE-hg19:wgEncodeEH000396,GEO:GSM749687
/experiments/ENCSR000EZX/	ENCSR000EZX	JUN	JUN	FactorBook:ENCSR000EZX,UCSC-ENCODE-hg19:wgEncodeEH000667,GEO:GSM935468
/experiments/ENCSR000BKE/	ENCSR000BKE	ATF3	ATF3	FactorBook:ENCSR000BKE,GEO:GSM803503,UCSC-ENCODE-hg19:wgEncodeEH001568
/experiments/ENCSR000BHR/	ENCSR000BHR	ZBTB33	ZBTB33	FactorBook:ENCSR000BHR,GEO:GSM803449,UCSC-ENCODE-hg19:wgEncodeEH001503
/experiments/ENCSR000EBD/	ENCSR000EBD	RELA	RELA	UCSC-ENCODE-hg19:wgEncodeEH000738,FactorBook:ENCSR000EBD,GEO:GSM935531
/experiments/ENCSR000EVM/	ENCSR000EVM	E2F1	E2F1	FactorBook:ENCSR000EVM,UCSC-ENCODE-hg19:wgEncodeEH000688,GEO:GSM935366
/experiments/ENCSR000BNU/	ENCSR000BNU	ATF3	ATF3	FactorBook:ENCSR000BNU,GEO:GSM803380,UCSC-ENCODE-hg19:wgEncodeEH001662
/experiments/ENCSR000DVQ/	ENCSR000DVQ	CTCF	CTCF	GEO:GSM1022630,UCSC-ENCODE-hg19:wgEncodeEH002056,FactorBook:ENCSR000DVQ
/experiments/ENCSR000DTO/	ENCSR000DTO	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH002055,GEO:GSM1022652,FactorBook:ENCSR000DTO
/experiments/ENCSR000BMN/	ENCSR000BMN	REST	REST	UCSC-ENCODE-hg19:wgEncodeEH001629,FactorBook:ENCSR000BMN,GEO:GSM803478
/experiments/ENCSR837EYC/	ENCSR837EYC	NRF1	NRF1	FactorBook:ENCSR837EYC,GEO:GSE96408
/experiments/ENCSR000FCD/	ENCSR000FCD	SMAD5	SMAD5	FactorBook:ENCSR000FCD,GEO:GSE95876
/experiments/ENCSR000DPS/	ENCSR000DPS	CTCF	CTCF	GEO:GSM749728,FactorBook:ENCSR000DPS,UCSC-ENCODE-hg19:wgEncodeEH000978
/experiments/ENCSR000EZP/	ENCSR000EZP	SREBF1	SREBF1	FactorBook:ENCSR000EZP,UCSC-ENCODE-hg19:wgEncodeEH000642,GEO:GSM935315
/experiments/ENCSR000DME/	ENCSR000DME	CTCF	CTCF	GEO:GSM1006887,UCSC-ENCODE-hg19:wgEncodeEH003460,FactorBook:ENCSR000DME
/experiments/ENCSR000BKF/	ENCSR000BKF	ZBTB33	ZBTB33	GEO:GSM803504,UCSC-ENCODE-hg19:wgEncodeEH001569,FactorBook:ENCSR000BKF
/experiments/ENCSR757IIU/	ENCSR757IIU	HMBOX1	HMBOX1	FactorBook:ENCSR757IIU,GEO:GSE96356
/experiments/ENCSR000DRF/	ENCSR000DRF	CTCF	CTCF	GEO:GSM849305,UCSC-ENCODE-hg19:wgEncodeEH002049,FactorBook:ENCSR000DRF
/experiments/ENCSR000DMO/	ENCSR000DMO	CTCF	CTCF	FactorBook:ENCSR000DMO,UCSC-ENCODE-hg19:wgEncodeEH003434,GEO:GSM1006875
/experiments/ENCSR000BHM/	ENCSR000BHM	REST	REST	FactorBook:ENCSR000BHM,GEO:GSM803365,UCSC-ENCODE-hg19:wgEncodeEH001498
/experiments/ENCSR000DNT/	ENCSR000DNT	ZZZ3	ZZZ3	FactorBook:ENCSR000DNT,UCSC-ENCODE-hg19:wgEncodeEH001872,GEO:GSM935416
/experiments/ENCSR000ANS/	ENCSR000ANS	CTCF	CTCF	FactorBook:ENCSR000ANS,GEO:GSM733783,UCSC-ENCODE-hg19:wgEncodeEH001000
/experiments/ENCSR000DSU/	ENCSR000DSU	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000989,GEO:GSM749696,FactorBook:ENCSR000DSU
/experiments/ENCSR000DMJ/	ENCSR000DMJ	MYC	MYC	UCSC-ENCODE-hg19:wgEncodeEH003439,FactorBook:ENCSR000DMJ,GEO:GSM1006866
/experiments/ENCSR000EGP/	ENCSR000EGP	ZNF143	ZNF143	UCSC-ENCODE-hg19:wgEncodeEH002030,GEO:GSM935568,FactorBook:ENCSR000EGP
/experiments/ENCSR000DMV/	ENCSR000DMV	CTCF	CTCF	FactorBook:ENCSR000DMV,UCSC-ENCODE-hg19:wgEncodeEH000598,GEO:GSM822305
/experiments/ENCSR000EBV/	ENCSR000EBV	CEBPB	CEBPB	GEO:GSM935295,UCSC-ENCODE-hg19:wgEncodeEH002825,FactorBook:ENCSR000EBV
/experiments/ENCSR979FQP/	ENCSR979FQP	GATAD2B	GATAD2B	GEO:GSE105980,FactorBook:ENCSR979FQP
/experiments/ENCSR000DLG/	ENCSR000DLG	CTCF	CTCF	GEO:GSM1006873,UCSC-ENCODE-hg19:wgEncodeEH003458,FactorBook:ENCSR000DLG
/experiments/ENCSR000ECC/	ENCSR000ECC	NRF1	NRF1	GEO:GSM935308,UCSC-ENCODE-hg19:wgEncodeEH001847,FactorBook:ENCSR000ECC
/experiments/ENCSR000BKK/	ENCSR000BKK	EP300	EP300	UCSC-ENCODE-hg19:wgEncodeEH001574,FactorBook:ENCSR000BKK,GEO:GSM803542
/experiments/ENCSR000DNQ/	ENCSR000DNQ	ZZZ3	ZZZ3	UCSC-ENCODE-hg19:wgEncodeEH000698,FactorBook:ENCSR000DNQ,GEO:GSM935483
/experiments/ENCSR000BOX/	ENCSR000BOX	REST	REST	GEO:GSM1010786,FactorBook:ENCSR000BOX,UCSC-ENCODE-hg19:wgEncodeEH002267
/experiments/ENCSR000DLS/	ENCSR000DLS	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000543,FactorBook:ENCSR000DLS,GEO:GSM822287
/experiments/ENCSR000FAH/	ENCSR000FAH	JUN	JUN	GEO:GSM935411,FactorBook:ENCSR000FAH,UCSC-ENCODE-hg19:wgEncodeEH000620
/experiments/ENCSR000EEV/	ENCSR000EEV	NR3C1	NR3C1	UCSC-ENCODE-hg19:wgEncodeEH000752,FactorBook:ENCSR000EEV,GEO:GSM935620
/experiments/ENCSR076YPO/	ENCSR076YPO	RNF2	RNF2	FactorBook:ENCSR076YPO,GEO:GSE95908
/experiments/ENCSR000EFF/	ENCSR000EFF	MAZ	MAZ	UCSC-ENCODE-hg19:wgEncodeEH003365,FactorBook:ENCSR000EFF,GEO:GSM1003613
/experiments/ENCSR000EHS/	ENCSR000EHS	MAX	MAX	FactorBook:ENCSR000EHS,UCSC-ENCODE-hg19:wgEncodeEH001806,GEO:GSM935644
/experiments/ENCSR620DUQ/	ENCSR620DUQ	CREB1	CREB1	FactorBook:ENCSR620DUQ,GEO:GSE105525
/experiments/ENCSR987GXT/	ENCSR987GXT	CTCF	CTCF	FactorBook:ENCSR987GXT,GEO:GSE123234
/experiments/ENCSR000FAF/	ENCSR000FAF	NFE2	NFE2	GEO:GSM935414,FactorBook:ENCSR000FAF,UCSC-ENCODE-hg19:wgEncodeEH000624
/experiments/ENCSR000BLP/	ENCSR000BLP	MAX	MAX	UCSC-ENCODE-hg19:wgEncodeEH001605,FactorBook:ENCSR000BLP,GEO:GSM803523
/experiments/ENCSR000ECU/	ENCSR000ECU	MXI1	MXI1	GEO:GSM935498,UCSC-ENCODE-hg19:wgEncodeEH001826,FactorBook:ENCSR000ECU
/experiments/ENCSR586DEH/	ENCSR586DEH	ZFP1	ZFP1	FactorBook:ENCSR586DEH,GEO:GSE96252
/experiments/ENCSR000EEI/	ENCSR000EEI	JUND	JUND	GEO:GSM935649,FactorBook:ENCSR000EEI,UCSC-ENCODE-hg19:wgEncodeEH001801
/experiments/ENCSR000ALJ/	ENCSR000ALJ	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000063,FactorBook:ENCSR000ALJ,GEO:GSM733636
/experiments/ENCSR666QNP/	ENCSR666QNP	TEAD3	TEAD3	GEO:GSE96302,FactorBook:ENCSR666QNP
/experiments/ENCSR603XLW/	ENCSR603XLW	ZNF589	ZNF589	GEO:GSE105464,FactorBook:ENCSR603XLW
/experiments/ENCSR516HUP/	ENCSR516HUP	ZBTB33	ZBTB33	FactorBook:ENCSR516HUP,GEO:GSE96207
/experiments/ENCSR386YIH/	ENCSR386YIH	SP1	SP1	FactorBook:ENCSR386YIH,GEO:GSE127623
/experiments/ENCSR000EUJ/	ENCSR000EUJ	IKZF1	IKZF1	FactorBook:ENCSR000EUJ,UCSC-ENCODE-hg19:wgEncodeEH002811,GEO:GSM935442
/experiments/ENCSR444LIN/	ENCSR444LIN	TCF7	TCF7	FactorBook:ENCSR444LIN,GEO:GSE96174
/experiments/ENCSR888XZK/	ENCSR888XZK	TCF7L2	TCF7L2	FactorBook:ENCSR888XZK,GEO:GSE92137
/experiments/ENCSR417DKD/	ENCSR417DKD	NFXL1	NFXL1	GEO:GSE105498,FactorBook:ENCSR417DKD
/experiments/ENCSR528PSI/	ENCSR528PSI	HLF	HLF	FactorBook:ENCSR528PSI,GEO:GSE96221
/experiments/ENCSR459FTB/	ENCSR459FTB	UBTF	UBTF	GEO:GSE91779,FactorBook:ENCSR459FTB
/experiments/ENCSR324RCI/	ENCSR324RCI	FOXA1	FOXA1	GEO:GSE96114,FactorBook:ENCSR324RCI
/experiments/ENCSR595BPR/	ENCSR595BPR	CTCF	CTCF	GEO:GSE143021,FactorBook:ENCSR595BPR
/experiments/ENCSR449UFF/	ENCSR449UFF	ZKSCAN1	ZKSCAN1	FactorBook:ENCSR449UFF,GEO:GSE91769
/experiments/ENCSR332EYT/	ENCSR332EYT	STAT1	STAT1	GEO:GSE91671,FactorBook:ENCSR332EYT
/experiments/ENCSR201GGK/	ENCSR201GGK	NFIL3	NFIL3	GEO:GSE95980,FactorBook:ENCSR201GGK
/experiments/ENCSR310NYI/	ENCSR310NYI	FOXA2	FOXA2	GEO:GSE105487,FactorBook:ENCSR310NYI
/experiments/ENCSR753RME/	ENCSR753RME	CTCF	CTCF	GEO:GSE143075,FactorBook:ENCSR753RME
/experiments/ENCSR813DCK/	ENCSR813DCK	SMAD1	SMAD1	GEO:GSE127575,FactorBook:ENCSR813DCK
/experiments/ENCSR550HCT/	ENCSR550HCT	KLF1	KLF1	GEO:GSE91861,FactorBook:ENCSR550HCT
/experiments/ENCSR760UVO/	ENCSR760UVO	KLF16	KLF16	FactorBook:ENCSR760UVO,GEO:GSE96361
/experiments/ENCSR233MWH/	ENCSR233MWH	ZNF670	ZNF670	FactorBook:ENCSR233MWH,GEO:GSE105364
/experiments/ENCSR768HOH/	ENCSR768HOH	ZNF324	ZNF324	FactorBook:ENCSR768HOH,GEO:GSE92036
/experiments/ENCSR780OZE/	ENCSR780OZE	CTCF	CTCF	FactorBook:ENCSR780OZE
/experiments/ENCSR993DED/	ENCSR993DED	ZNF214	ZNF214	FactorBook:ENCSR993DED,GEO:GSE127687
/experiments/ENCSR466VYP/	ENCSR466VYP	ZNF266	ZNF266	FactorBook:ENCSR466VYP,GEO:GSE105669
/experiments/ENCSR697YIN/	ENCSR697YIN	CTCF	CTCF	GEO:GSE105705,FactorBook:ENCSR697YIN
/experiments/ENCSR756KRS/	ENCSR756KRS	CTCF	CTCF	FactorBook:ENCSR756KRS,GEO:GSE105976
/experiments/ENCSR580XUK/	ENCSR580XUK	EP300	EP300	GEO:GSE105746,FactorBook:ENCSR580XUK
/experiments/ENCSR006GAQ/	ENCSR006GAQ	KLF10	KLF10	FactorBook:ENCSR006GAQ,GEO:GSE127337
/experiments/ENCSR837GTK/	ENCSR837GTK	JUND	JUND	FactorBook:ENCSR837GTK,GEO:GSE96409
/experiments/ENCSR096IIB/	ENCSR096IIB	ETV5	ETV5	FactorBook:ENCSR096IIB,GEO:GSE127396
/experiments/ENCSR109ODF/	ENCSR109ODF	HES1	HES1	FactorBook:ENCSR109ODF,GEO:GSE105287
/experiments/ENCSR542FLV/	ENCSR542FLV	ZBTB33	ZBTB33	FactorBook:ENCSR542FLV,GEO:GSE127355
