"2.1.3.2.1.5";"HNF-4A7";"HNF4A7";"2.1";"9606"
"2.1.3.2.1.6";"HNF-4A8";"HNF4A8";"2.1";"9606"
"2.1.3.2.1.7";"HNF-4A9";"HNF4A9";"2.1";"9606"
"2.1.3.2.2";"HNF-4G (NR2A2)";"HNF4G (NR2A2)";"2.1";"9606"
"2.1.3.3.1";"Tlx (NR2E1)";"Tlx (NR2E1)";"2.1";"9606"
"2.1.3.3.2";"PNR (NR2E3)";"PNR (NR2E3)";"2.1";"9606"
"2.1.3.4.1";"TR2 (NR2C1)";"TR2 (NR2C1)";"2.1";"9606"
"2.1.3.4.2";"TR4 (NR2C2)";"TR4 (NR2C2)";"2.1";"9606"
"2.1.3.5.1";"COUP-TFI (NR2F1)";"COUPTFI (NR2F1,COT1)";"2.1";"9606"
"2.1.3.5.2";"COUP-TFII (NR2F2)";"COUPTFII (NR2F2,COT2)";"2.1";"9606"
"2.1.3.5.3";"EAR2 (NR2F6)";"EAR2 (NR2F6)";"2.1";"9606"
"2.1.4.0.1";"NGFI-B (NR4A1)";"NGFIB (NR4A1, NUR77)";"2.1";"9606"
"2.1.4.0.2";"NURR1 (NR4A2)";"NURR1 (NR4A2)";"2.1";"9606"
"2.1.4.0.3";"NOR1 (NR4A3)";"NOR1 (NR4A3)";"2.1";"9606"
"2.1.5.0.1";"FTZ-F1 (SF-1) (NR5A1)";"FTZF1 (SF1) (NR5A1,STF1)";"2.1";"9606"
"2.1.5.0.2";"LRH-1 (NR5A2)";"LRH1 (NR5A2)";"2.1";"9606"
"2.1.6.0.1";"GCNF (NR6A1)";"GCNF (NR6A1)";"2.1";"9606"
"2.1.7.0.1";"DAX1 (NR0B1)";"DAX1 (NR0B1)";"2.1";"9606"
"2.1.7.0.2";"SHP (NR0B2)";"SHP (NR0B2)";"2.1";"9606"
"2.2.1.1.1";"GATA-1 (GF-1, EryF1, NF-E1)";"GATA1 (GF1, EryF1, NFE1, GATA)";"2.2";"9606"
"2.2.1.1.1::1.2.3.1.1";"GATA:SCL";"GATA:SCL";"2.2";"9606"
"2.2.1.1.2";"GATA-2";"GATA2";"2.2";"9606"
"2.2.1.1.3";"GATA-3";"GATA3";"2.2";"9606"
"2.2.1.1.4";"GATA-4";"GATA4";"2.2";"9606"
"2.2.1.1.5";"GATA-5";"GATA5";"2.2";"9606"
"2.2.1.1.6";"GATA-6";"GATA6";"2.2";"9606"
"2.2.1.2.1";"GATAD1 (ODAG)";"GATAD1 (ODAG)";"2.2";"9606"
"2.2.1.2.10";"DNMT3B";"DNMT3B";"2.2";"9606"
"2.2.1.2.11";"DNMT3L";"DNMT3L";"2.2";"9606"
"2.2.1.2.12";"ATRX (RAD54L, XH2)";"ATRX (RAD54L, XH2)";"2.2";"9606"
"2.2.1.2.13";"TRPS1 (GC79) = 2.3.4.0.20";"TRPS1 (GC79) = 2.3.4.0.20";"2.2";"9606"
"2.2.1.2.2";"p66-A (GATAD2A)";"p66A (GATAD2A)";"2.2";"9606"
"2.2.1.2.3";"p66-B (GATAD2B)";"p66B (GATAD2B)";"2.2";"9606"
"2.2.1.2.4";"RERE (ARG, ARP, ATN1L) = 3.5.1.3.7";"RERE (ARG, ARP, ATN1L) = 3.5.1.3.7";"2.2";"9606"
"2.2.1.2.5";"MTA1 = 3.5.1.3.4";"MTA1 = 3.5.1.3.4";"2.2";"9606"
"2.2.1.2.6";"MTA2 (MTA1L1, PID) = 3.5.1.3.5";"MTA2 (MTA1L1, PID) = 3.5.1.3.5";"2.2";"9606"
"2.2.1.2.7";"MTA3 = 3.5.1.3.6";"MTA3 = 3.5.1.3.6";"2.2";"9606"
"2.2.1.2.8";"ZGLP1 (GLP-1)";"ZGLP1 (GLP1)";"2.2";"9606"
"2.2.1.2.9";"DNMT3A";"DNMT3A";"2.2";"9606"
"2.3.1.1.1";"Sp1";"Sp1";"2.3";"9606"
"2.3.1.1.2";"Sp2";"Sp2";"2.3";"9606"
"2.3.1.1.3";"Sp3";"Sp3";"2.3";"9606"
"2.3.1.1.4";"Sp4";"Sp4";"2.3";"9606"
"2.3.1.1.5";"Sp5";"Sp5";"2.3";"9606"
"2.3.1.1.6";"Sp6";"Sp6";"2.3";"9606"
"2.3.1.1.7";"Sp7";"Sp7";"2.3";"9606"
"2.3.1.1.8";"Sp8";"Sp8";"2.3";"9606"
"2.3.1.1.9";"Sp9";"Sp9";"2.3";"9606"
"2.3.1.2.1";"KLF1 (EKLF)";"KLF1 (EKLF)";"2.3";"9606"
"2.3.1.2.10";"KLF10 (TIEG1)";"KLF10 (TIEG1)";"2.3";"9606"
"2.3.1.2.11";"KLF11 (FKLF, TIEG2)";"KLF11 (FKLF, TIEG2)";"2.3";"9606"
"2.3.1.2.12";"KLF12 (AP-2rep)";"KLF12 (AP2rep)";"2.3";"9606"
"2.3.1.2.13";"KLF13 (BTEB3, NSLP1)";"KLF13 (BTEB3, NSLP1)";"2.3";"9606"
"2.3.1.2.14";"KLF14 (BTEB5)";"KLF14 (BTEB5)";"2.3";"9606"
"2.3.1.2.15";"KLF15 (KKLF)";"KLF15 (KKLF)";"2.3";"9606"
"2.3.1.2.16";"KLF16 (BTEB4, NSLP2)";"KLF16 (BTEB4, NSLP2)";"2.3";"9606"
"2.3.1.2.17";"KLF17";"KLF17";"2.3";"9606"
"2.3.1.2.2";"KLF2 (LKLF)";"KLF2 (LKLF)";"2.3";"9606"
"2.3.1.2.3";"KLF3 (BKLF)";"KLF3 (BKLF)";"2.3";"9606"
"2.3.1.2.4";"KLF4 (GKLF)";"KLF4 (GKLF)";"2.3";"9606"
"2.3.1.2.5";"KLF5 (CKLF, IKLF, BTEB2)";"KLF5 (CKLF, IKLF, BTEB2)";"2.3";"9606"
"2.3.1.2.6";"KLF6 (CPBP, BCD1)";"KLF6 (CPBP, BCD1)";"2.3";"9606"
"2.3.1.2.7";"KLF7 (UKLF)";"KLF7 (UKLF)";"2.3";"9606"
"2.3.1.2.8";"KLF8 (BKLF)";"KLF8 (BKLF)";"2.3";"9606"
"2.3.1.2.9";"KLF9 (BTEB1)";"KLF9 (BTEB1)";"2.3";"9606"
"2.3.1.3.1";"EGR1 (Krox-24, Zif268)";"EGR1 (Krox24, Zif268)";"2.3";"9606"
"2.3.1.3.2";"EGR2 (Krox-20)";"EGR2 (Krox20, Egr-2)";"2.3";"9606"
"2.3.1.3.3";"EGR3 (PILOT)";"EGR3 (PILOT, Egr-3)";"2.3";"9606"
"2.3.1.3.4";"EGR4";"EGR4 (NGFI-C)";"2.3";"9606"
"2.3.2.1.1";"ZBTB5 [2]";"ZBTB5 [2]";"2.3";"9606"
"2.3.2.1.10";"ZBTB43 (ZBTB22B, ZNF297B) [3]";"ZBTB43 (ZBTB22B, ZNF297B) [3]";"2.3";"9606"
"2.3.2.1.11";"ZBTB46 (BTBD4, ZNF340) [2]";"ZBTB46 (BTBD4, ZNF340) [2]";"2.3";"9606"
"2.3.2.1.12";"ZBTB33 (KAISO, ZNF348) [3]";"ZBTB33 (KAISO, ZNF348,Zbtb3 ) [3]";"2.3";"9606"
"2.3.2.1.2";"ZBTB8B [2]";"ZBTB8B [2]";"2.3";"9606"
"2.3.2.1.6";"ZBTB22 (ZNF297, BING1) [3]";"ZBTB22 (ZNF297, BING1) [3]";"2.3";"9606"
"2.3.2.1.7";"ZBTB32 (ZNF538, FAZF) [3]";"ZBTB32 (ZNF538, FAZF) [3]";"2.3";"9606"
"2.3.2.1.8";"ZBTB34 [3]";"ZBTB34 [3]";"2.3";"9606"
"2.3.2.1.9";"ZBTB37 [3]";"ZBTB37 [3]";"2.3";"9606"
"2.3.2.2.1";"ZNF487 [3]";"ZNF487 [3]";"2.3";"9606"
"2.3.2.2.2";"ZNF542 [2]";"ZNF542 [2]";"2.3";"9606"
"2.3.2.2.3";"ZNF705A [3]";"ZNF705A [3]";"2.3";"9606"
"2.3.2.3.1";"ZSCAN1 [3]";"ZSCAN1 [3]";"2.3";"9606"
"2.3.2.3.2";"ZNF174 (AW-1, ZSCAN8) [3]";"ZNF174 (AW1, ZSCAN8) [3]";"2.3";"9606"
"2.3.2.3.3";"ZNF396 (ZSCAN14) [3]";"ZNF396 (ZSCAN14) [3]";"2.3";"9606"
"2.3.2.3.4";"ZNF446 (ZKSCAN20) [3]";"ZNF446 (ZKSCAN20) [3]";"2.3";"9606"
"2.3.2.4.1";"ZNF414 [3]";"ZNF414 [3]";"2.3";"9606"
"2.3.2.4.2";"ZNF511 [3]";"ZNF511 [3]";"2.3";"9606"
"2.3.2.4.3";"ZNF580 [3]";"ZNF580 [3]";"2.3";"9606"
"2.3.2.4.4";"ZNF702P [3]";"ZNF702P [3]";"2.3";"9606"
"2.3.2.4.5";"ZNF740 (ZFP740) [3]";"ZNF740 (ZFP740) [3]";"2.3";"9606"
"2.3.2.4.6";"ZFPM2 (ZNF89B, FOG2) = 2.7.2.0.2 [3]";"ZFPM2 (ZNF89B, FOG2) = 2.7.2.0.2 [3]";"2.3";"9606"
"2.3.2.4.7";"OSR1 (ODD) [3]";"OSR1 (ODD) [3]";"2.3";"9606"
"2.3.2.4.8";"OVOL3 (OVL2L) [4]";"OVOL3 (OVL2L) [4]";"2.3";"9606"
"2.3.2.4.9";"AEBP2 [2]";"AEBP2 [2]";"2.3";"9606"
"2.3.3.0.1";"ZFP161 (ZBTB14, ZNF478)";"ZFP161 (ZBTB14, ZNF478)";"2.3";"9606"
"2.3.3.0.10";"ZNF781";"ZNF781";"2.3";"9606"
"2.3.3.0.100";"ZNF35 [11]";"ZNF35 [11]";"2.3";"9606"
"2.3.3.0.101";"ZNF483 (ZKSCAN16) [11]";"ZNF483 (ZKSCAN16) [11]";"2.3";"9606"
"2.3.3.0.102";"ZBTB48 (HKR3, ZNF855) [11]";"ZBTB48 (HKR3, ZNF855) [11]";"2.3";"9606"
"2.3.3.0.103";"ZNF275 (Zfp275) [11]";"ZNF275 (Zfp275) [11]";"2.3";"9606"
"2.3.3.0.104";"ZIM3 (ZNF657) [11]";"ZIM3 (ZNF657) [11]";"2.3";"9606"
"2.3.3.0.106";"ZNF596 (ZNF272) [11]";"ZNF596 (ZNF272) [11]";"2.3";"9606"
"2.3.3.0.107";"ZNF253 (BMZF1, ZNF411) [11]";"ZNF253 (BMZF1, ZNF411) [11]";"2.3";"9606"
"2.3.3.0.108";"ZNF355P (ZnFP01, ZNF834) [11]";"ZNF355P (ZnFP01, ZNF834) [11]";"2.3";"9606"
"2.3.3.0.109";"ZNF682 [11]";"ZNF682 [11]";"2.3";"9606"
"2.3.3.0.11";"ZNF114";"ZNF114";"2.3";"9606"
"2.3.3.0.110";"ZNF141 (D4S90) [11]";"ZNF141 (D4S90) [11]";"2.3";"9606"
"2.3.3.0.111";"ZNF718 [11]";"ZNF718 [11]";"2.3";"9606"
"2.3.3.0.112";"ZNF121 (ZNF20) [11]";"ZNF121 (ZNF20) [11]";"2.3";"9606"
"2.3.3.0.113";"ZNF485 [11]";"ZNF485 [11]";"2.3";"9606"
"2.3.3.0.114";"ZNF354C (KID3) [11]";"ZNF354C (KID3) [11]";"2.3";"9606"
"2.3.3.0.115";"ZNF586 [11]";"ZNF586 [11]";"2.3";"9606"
"2.3.3.0.118";"ZNF10 (KOX1) [11]";"ZNF10 (KOX1) [11]";"2.3";"9606"
"2.3.3.0.119";"ZNF19 (KOX12) [10]";"ZNF19 (KOX12) [10]";"2.3";"9606"
"2.3.3.0.12";"ZNF589 (SZF1)";"ZNF589 (SZF1)";"2.3";"9606"
"2.3.3.0.120";"ZSCAN12 (ZNF305, ZNF96) [11]";"ZSCAN12 (ZNF305, ZNF96) [11]";"2.3";"9606"
"2.3.3.0.121";"ZNF70 (N27C7-1) [11]";"ZNF70 (N27C71) [11]";"2.3";"9606"
"2.3.3.0.122";"ZNF79 [11]";"ZNF79 [11]";"2.3";"9606"
"2.3.3.0.123";"ZBTB40 [12]";"ZBTB40 [12]";"2.3";"9606"
"2.3.3.0.124";"ZBTB11 [12]";"ZBTB11 [12]";"2.3";"9606"
"2.3.3.0.125";"ZNF454 (Zfp454) [12]";"ZNF454 (Zfp454) [12]";"2.3";"9606"
"2.3.3.0.126";"ZNF154 [12]";"ZNF154 [12]";"2.3";"9606"
"2.3.3.0.127";"ZNF416 [12]";"ZNF416 [12]";"2.3";"9606"
"2.3.3.0.13";"ZNF22 (KOX15, KROX26,Zfp422)";"ZNF22 (KOX15, KROX26,Zfp422)";"2.3";"9606"
"2.3.3.0.130";"ZNF34 (KOX32) [12]";"ZNF34 (KOX32) [12]";"2.3";"9606"
"2.3.3.0.132";"ZNF74 (ZNF520) [12]";"ZNF74 (ZNF520) [12]";"2.3";"9606"
"2.3.3.0.133";"ZNF415 [12]";"ZNF415 [12]";"2.3";"9606"
"2.3.3.0.134";"ZNF480 [12]";"ZNF480 [12]";"2.3";"9606"
"2.3.3.0.135";"ZNF578 [12]";"ZNF578 [12]";"2.3";"9606"
"2.3.3.0.136";"ZNF320 [12]";"ZNF320 [12]";"2.3";"9606"
"2.3.3.0.137";"ZNF626 [12]";"ZNF626 [12]";"2.3";"9606"
"2.3.3.0.139";"ZNF257 (BMZF4) [13]";"ZNF257 (BMZF4) [13]";"2.3";"9606"
"2.3.3.0.14";"ZNF713";"ZNF713";"2.3";"9606"
"2.3.3.0.140";"ZNF680 [12]";"ZNF680 [12]";"2.3";"9606"
"2.3.3.0.141";"ZNF716 [12]";"ZNF716 [12]";"2.3";"9606"
"2.3.3.0.142";"ZNF331 (RITA, ZNF361, ZNF463) [12]";"ZNF331 (RITA, ZNF361, ZNF463) [12]";"2.3";"9606"
"2.3.3.0.143";"ZNF461 (GIOT1) [12]";"ZNF461 (GIOT1) [12]";"2.3";"9606"
"2.3.3.0.144";"ZNF527 [12]";"ZNF527 [12]";"2.3";"9606"
"2.3.3.0.145";"ZNF529 [12]";"ZNF529 [12]";"2.3";"9606"
"2.3.3.0.146";"ZNF565 [12]";"ZNF565 [12]";"2.3";"9606"
"2.3.3.0.148";"ZNF329 (Zfp329) [12]";"ZNF329 (Zfp329) [12]";"2.3";"9606"
"2.3.3.0.149";"ZFP90 (ZNF756) [13]";"ZFP90 (ZNF756) [13]";"2.3";"9606"
"2.3.3.0.15";"ZSCAN16 (ZNF392, ZNF435)";"ZSCAN16 (ZNF392, ZNF435)";"2.3";"9606"
"2.3.3.0.150";"ZNF317 [13]";"ZNF317 [13]";"2.3";"9606"
"2.3.3.0.152";"MZF1 (ZNF42, ZSCAN6) [13]";"MZF1 (ZNF42, ZSCAN6) [13]";"2.3";"9606"
"2.3.3.0.152.1";"MZF1A (MZF1B)";"MZF1A (MZF1B)";"2.3";"9606"
"2.3.3.0.152.2";"MZF1B-C";"MZF1BC";"2.3";"9606"
"2.3.3.0.153";"ZNF530 [13]";"ZNF530 [13]";"2.3";"9606"
"2.3.3.0.154";"ZNF737 (ZNF102) [13]";"ZNF737 (ZNF102) [13]";"2.3";"9606"
"2.3.3.0.155";"ZNF273 [13]";"ZNF273 [13]";"2.3";"9606"
"2.3.3.0.156";"ZNF695 [13]";"ZNF695 [13]";"2.3";"9606"
"2.3.3.0.157";"ZNF879 (Zfp879) [13]";"ZNF879 (Zfp879) [13]";"2.3";"9606"
"2.3.3.0.158";"ZNF790 [13]";"ZNF790 [13]";"2.3";"9606"
"2.3.3.0.159";"ZNF167 (ZKSCAN7, ZNF448, ZNF64, Zfp167) [13]";"ZNF167 (ZKSCAN7, ZNF448, ZNF64, Zfp167) [13]";"2.3";"9606"
"2.3.3.0.16";"ZNF793";"ZNF793";"2.3";"9606"
"2.3.3.0.160";"ZNF250 (ZNF647, Zfp647) [13]";"ZNF250 (ZNF647, Zfp647) [13]";"2.3";"9606"
"2.3.3.0.161";"ZNF623 [13]";"ZNF623 [13]";"2.3";"9606"
"2.3.3.0.162";"ZFP3 (ZNF752) [13]";"ZFP3 (ZNF752) [13]";"2.3";"9606"
"2.3.3.0.163";"ZNF883 [13]";"ZNF883 [13]";"2.3";"9606"
"2.3.3.0.164";"ZNF117 (HPF9) [13]";"ZNF117 (HPF9) [13]";"2.3";"9606"
"2.3.3.0.165";"ZNF266 [14]";"ZNF266 [14]";"2.3";"9606"
"2.3.3.0.166";"ZNF311 (ZFP31) [14]";"ZNF311 (ZFP31) [14]";"2.3";"9606"
"2.3.3.0.167";"ZNF551 (KOX23) [14]";"ZNF551 (KOX23) [14]";"2.3";"9606"
"2.3.3.0.168";"ZNF497 [14]";"ZNF497 [14]";"2.3";"9606"
"2.3.3.0.169";"ZSCAN10 (ZNF206) [14]";"ZSCAN10 (ZNF206) [14]";"2.3";"9606"
"2.3.3.0.17";"ZFP41";"ZFP41";"2.3";"9606"
"2.3.3.0.173";"ZNF880 [14]";"ZNF880 [14]";"2.3";"9606"
"2.3.3.0.174";"ZNF287 (ZKSCAN13) [14]";"ZNF287 (ZKSCAN13) [14]";"2.3";"9606"
"2.3.3.0.175";"ZNF502 [14]";"ZNF502 [14]";"2.3";"9606"
"2.3.3.0.176";"ZNF835 [14]";"ZNF835 [14]";"2.3";"9606"
"2.3.3.0.177";"ZNF560 [15]";"ZNF560 [15]";"2.3";"9606"
"2.3.3.0.179";"ZNF667 [15]";"ZNF667 [15]";"2.3";"9606"
"2.3.3.0.18";"ZNF215 (BAZ2, ZKSCAN11)";"ZNF215 (BAZ2, ZKSCAN11)";"2.3";"9606"
"2.3.3.0.180";"ZNF549 [15]";"ZNF549 [15]";"2.3";"9606"
"2.3.3.0.181";"ZNF708 (KOX8, ZNF15, ZNF15L1) [15]";"ZNF708 (KOX8, ZNF15, ZNF15L1) [15]";"2.3";"9606"
"2.3.3.0.182";"ZNF254 (BMZF5, ZNF539, ZNF91L) [15]";"ZNF254 (BMZF5, ZNF539, ZNF91L) [15]";"2.3";"9606"
"2.3.3.0.183";"ZNF676 [15]";"ZNF676 [15]";"2.3";"9606"
"2.3.3.0.184";"ZNF90 [15]";"ZNF90 [15]";"2.3";"9606"
"2.3.3.0.185";"ZNF678 [15]";"ZNF678 [15]";"2.3";"9606"
"2.3.3.0.186";"ZNF267 [15]";"ZNF267 [15]";"2.3";"9606"
"2.3.3.0.188";"ZNF83 (ZNF816B) [15]";"ZNF83 (ZNF816B) [15]";"2.3";"9606"
"2.3.3.0.189";"ZNF528 [15]";"ZNF528 [15]";"2.3";"9606"
"2.3.3.0.190";"ZNF7 (KOX4) [15]";"ZNF7 (KOX4) [15]";"2.3";"9606"
"2.3.3.0.191";"ZNF471 (ERP1) [15]";"ZNF471 (ERP1) [15]";"2.3";"9606"
"2.3.3.0.192";"ZFP28 [15]";"ZFP28 [15]";"2.3";"9606"
"2.3.3.0.193";"ZNF182 (KOX14, ZNF21) [15]";"ZNF182 (KOX14, ZNF21) [15]";"2.3";"9606"
"2.3.3.0.194";"ZNF732 [16]";"ZNF732 [16]";"2.3";"9606"
"2.3.3.0.195";"PRDM5 (PFM2) [16]";"PRDM5 (PFM2) [16]";"2.3";"9606"
"2.3.3.0.196";"RBAK (ZNF769) [16]";"RBAK (ZNF769) [16]";"2.3";"9606"
"2.3.3.0.197";"ZNF189 (Zfp189) [16]";"ZNF189 (Zfp189) [16]";"2.3";"9606"
"2.3.3.0.198";"ZNF85 (HTF1, HPF4) [16]";"ZNF85 (HTF1, HPF4) [16]";"2.3";"9606"
"2.3.3.0.199";"ZNF92 [16]";"ZNF92 [16]";"2.3";"9606"
"2.3.3.0.20";"ZNF18 (KOX11, ZKSCAN6, ZNF535, Zfp18, Zfp535)";"ZNF18 (KOX11, ZKSCAN6, ZNF535, Zfp18, Zfp535)";"2.3";"9606"
"2.3.3.0.200";"ZNF681 [16]";"ZNF681 [16]";"2.3";"9606"
"2.3.3.0.201";"ZNF724P [16]";"ZNF724P [16]";"2.3";"9606"
"2.3.3.0.202";"ZNF135 (ZNF61, ZNF78L1) [16]";"ZNF135 (ZNF61, ZNF78L1) [16]";"2.3";"9606"
"2.3.3.0.203";"ZNF699 [16]";"ZNF699 [16]";"2.3";"9606"
"2.3.3.0.204";"ZNF16 (KOX9) [17]";"ZNF16 (KOX9) [17]";"2.3";"9606"
"2.3.3.0.205";"ZNF17 (HPF3, KOX10) [17]";"ZNF17 (HPF3, KOX10) [17]";"2.3";"9606"
"2.3.3.0.206";"ZNF93 (ZNF505) [17]";"ZNF93 (ZNF505) [17]";"2.3";"9606"
"2.3.3.0.207";"ZNF534 (KRBO3) [17]";"ZNF534 (KRBO3) [17]";"2.3";"9606"
"2.3.3.0.208";"ZNF470 (CZF-1) [17]";"ZNF470 (CZF1) [17]";"2.3";"9606"
"2.3.3.0.209";"ZNF791 [17]";"ZNF791 [17]";"2.3";"9606"
"2.3.3.0.21";"WT1";"WT1 (Wilms)";"2.3";"9606"
"2.3.3.0.21.8";"WT1-del2";"WT1del2";"2.3";"9606"
"2.3.3.0.21.9";"WT1 I-del2";"WT1 Idel2";"2.3";"9606"
"2.3.3.0.210";"ZNF23 (KOX16, ZNF359, ZNF612, Zfp23, Zfp612) ";"ZNF23 (KOX16, ZNF359, ZNF612, Zfp23, Zfp612) ";"2.3";"9606"
"2.3.3.0.212";"ZNF700 [18]";"ZNF700 [18]";"2.3";"9606"
"2.3.3.0.213";"ZNF840 (ZNF840P) [18]";"ZNF840 (ZNF840P) [18]";"2.3";"9606"
"2.3.3.0.214";"ZNF429 [18]";"ZNF429 [18]";"2.3";"9606"
"2.3.3.0.215";"ZNF569 [18]";"ZNF569 [18]";"2.3";"9606"
"2.3.3.0.216";"ZNF84 [19]";"ZNF84 [19]";"2.3";"9606"
"2.3.3.0.217";"ZNF749 [19]";"ZNF749 [19]";"2.3";"9606"
"2.3.3.0.218";"ZNF425 [19]";"ZNF425 [19]";"2.3";"9606"
"2.3.3.0.219";"ZNF271 (HZF7, ZNF-dp, ZNFEB, Zfp35) [19]";"ZNF271 (HZF7, ZNFdp, ZNFEB, Zfp35, Zfp105) [1";"2.3";"9606"
"2.3.3.0.22";"ZNF137P (ZNF137)";"ZNF137P (ZNF137)";"2.3";"9606"
"2.3.3.0.220";"ZNF184 (Zfp184) [19]";"ZNF184 (Zfp184) [19]";"2.3";"9606"
"2.3.3.0.221";"ZNF441 [19]";"ZNF441 [19]";"2.3";"9606"
"2.3.3.0.224";"ZNF433 [19]";"ZNF433 [19]";"2.3";"9606"
"2.3.3.0.225";"ZNF337 [20]";"ZNF337 [20]";"2.3";"9606"
"2.3.3.0.226";"ZNF726 [20]";"ZNF726 [20]";"2.3";"9606"
"2.3.3.0.227";"ZNF624 [21]";"ZNF624 [21]";"2.3";"9606"
"2.3.3.0.228";"ZNF197 (ZKSCAN9, ZNF166) [22]";"ZNF197 (ZKSCAN9, ZNF166) [22]";"2.3";"9606"
"2.3.3.0.229";"ZNF493 [22]";"ZNF493 [22]";"2.3";"9606"
"2.3.3.0.23";"PRDM6 (PFM3)";"PRDM6 (PFM3)";"2.3";"9606"
"2.3.3.0.230";"ZNF43 (HTF6, KOX27, ZNF39, ZNF39L1) [22]";"ZNF43 (HTF6, KOX27, ZNF39, ZNF39L1) [22]";"2.3";"9606"
"2.3.3.0.231";"ZFP62 [23]";"ZFP62 [23]";"2.3";"9606"
"2.3.3.0.232";"ZNF594 (HZF18) [24]";"ZNF594 (HZF18) [24]";"2.3";"9606"
"2.3.3.0.233";"ZNF107 (ZFD25, ZNF588) [25]";"ZNF107 (ZFD25, ZNF588) [25]";"2.3";"9606"
"2.3.3.0.234";"ZNF208 (ZNF91L) [34]";"ZNF208 (ZNF91L) [34]";"2.3";"9606"
"2.3.3.0.235";"ZNF91 (HPF7, HTF10) [36]";"ZNF91 (HPF7, HTF10) [36]";"2.3";"9606"
"2.3.3.0.24";"ZNF444 (EZF2, ZSCAN17, Zfp444)";"ZNF444 (EZF2, ZSCAN17, Zfp444)";"2.3";"9606"
"2.3.3.0.25";"ZNF641 (Zfp641)";"ZNF641 (Zfp641)";"2.3";"9606"
"2.3.3.0.26";"ZNF746 (PARIS, Zfp746)";"ZNF746 (PARIS, Zfp746)";"2.3";"9606"
"2.3.3.0.27";"ZIM2 (ZNF656)";"ZIM2 (ZNF656)";"2.3";"9606"
"2.3.3.0.28";"ZBTB44 (BTBD15, ZNF851)";"ZBTB44 (BTBD15, ZNF851)";"2.3";"9606"
"2.3.3.0.3";"ZNF496 (ZKSCAN17, Zfp496)";"ZNF496 (ZKSCAN17, Zfp496)";"2.3";"9606"
"2.3.3.0.30";"ZNF576";"ZNF576";"2.3";"9606"
"2.3.3.0.31";"ZNF655 (VIK) [6]";"ZNF655 (VIK) [6]";"2.3";"9606"
"2.3.3.0.32";"ZNF165 (ZPF165, ZSCAN7) [6]";"ZNF165 (ZPF165, ZSCAN7) [6]";"2.3";"9606"
"2.3.3.0.34";"ZNF131 (Zfp131) [6]";"ZNF131 (Zfp131) [6]";"2.3";"9606"
"2.3.3.0.35";"PRDM14 [6]";"PRDM14 [6]";"2.3";"9606"
"2.3.3.0.37";"ZNF575 (Zfp575) [6]";"ZNF575 (Zfp575) [6]";"2.3";"9606"
"2.3.3.0.38";"ZBTB49 [7]";"ZBTB49 [7]";"2.3";"9606"
"2.3.3.0.39";"ZNF691 (Zfp691) [7]";"ZNF691 (Zfp691) [7]";"2.3";"9606"
"2.3.3.0.40";"ZNF394 (ZKSCAN14, Zfp94, Zfp99) [7]";"ZNF394 (ZKSCAN14, Zfp94, Zfp99) [7]";"2.3";"9606"
"2.3.3.0.41";"ZNF449 (ZSCAN19, Zfp449) [7]";"ZNF449 (ZSCAN19, Zfp449) [7]";"2.3";"9606"
"2.3.3.0.42";"ZNF498 (ZSCAN25, Zfp498) [7]";"ZNF498 (ZSCAN25, Zfp498) [7]";"2.3";"9606"
"2.3.3.0.43";"ZSCAN30 (ZNF397OS) [7]";"ZSCAN30 (ZNF397OS) [7]";"2.3";"9606"
"2.3.3.0.45";"ZNF80 [7]";"ZNF80 [7]";"2.3";"9606"
"2.3.3.0.46";"ZNF514 [7]";"ZNF514 [7]";"2.3";"9606"
"2.3.3.0.47";"ZSCAN21 (ZFP38, ZNF38) [7]";"ZSCAN21 (ZFP38, ZNF38) [7]";"2.3";"9606"
"2.3.3.0.51";"ZNF707 [7]";"ZNF707 [7]";"2.3";"9606"
"2.3.3.0.54";"MYNN (OSZF, ZBTB31) [8]";"MYNN (OSZF, ZBTB31) [8]";"2.3";"9606"
"2.3.3.0.55";"ZBTB24 (ZNF450) [8]";"ZBTB24 (ZNF450) [8]";"2.3";"9606"
"2.3.3.0.57";"ZFP92 [8]";"ZFP92 [8]";"2.3";"9606"
"2.3.3.0.58";"ZNF205 (ZNF210) [8]";"ZNF205 (ZNF210) [8]";"2.3";"9606"
"2.3.3.0.59";"ZNF837 [8]";"ZNF837 [8]";"2.3";"9606"
"2.3.3.0.6";"ZNF274 (neurotrophin receptor-interacting fac";"ZNF274 (neurotrophin receptorinteracting fact";"2.3";"9606"
"2.3.3.0.60";"ZNF202 (ZKSCAN10, Zfp202) [8]";"ZNF202 (ZKSCAN10, Zfp202) [8]";"2.3";"9606"
"2.3.3.0.61";"ZNF789 [8]";"ZNF789 [8]";"2.3";"9606"
"2.3.3.0.62";"ZNF662 [8]";"ZNF662 [8]";"2.3";"9606"
"2.3.3.0.63";"ZNF554 [8]";"ZNF554 [8]";"2.3";"9606"
"2.3.3.0.64";"ZNF506 [8]";"ZNF506 [8]";"2.3";"9606"
"2.3.3.0.65";"ZNF66 [8]";"ZNF66 [8]";"2.3";"9606"
"2.3.3.0.67";"ZNF584 [8]";"ZNF584 [8]";"2.3";"9606"
"2.3.3.0.68";"ZNF684 [8]";"ZNF684 [8]";"2.3";"9606"
