7418	BRAC_HUMAN.H11MO.0.A	BRAC	HOCOMOCOv11	6.5.1.0.1
7419	BRAC_HUMAN.H11MO.1.B	BRAC	HOCOMOCOv11	6.5.1.0.1
7420	BRCA1_HUMAN.H11MO.0.D	BRCA1	HOCOMOCOv11	3.7.1.4.2
7421	BSH_HUMAN.H11MO.0.D	BSH	HOCOMOCOv11	
7422	CDC5L_HUMAN.H11MO.0.D	CDC5L	HOCOMOCOv11	3.5.1.1.4
7423	CDX1_HUMAN.H11MO.0.C	CDX1	HOCOMOCOv11	3.1.1.9.1
7424	CDX2_HUMAN.H11MO.0.A	CDX2	HOCOMOCOv11	3.1.1.9.2
7425	CEBPA_HUMAN.H11MO.0.A	CEBPA	HOCOMOCOv11	1.1.8.1.1
7426	CEBPB_HUMAN.H11MO.0.A	CEBPB	HOCOMOCOv11	1.1.8.1.2
7427	CEBPD_HUMAN.H11MO.0.C	CEBPD	HOCOMOCOv11	1.1.8.1.4
7428	CEBPE_HUMAN.H11MO.0.A	CEBPE	HOCOMOCOv11	1.1.8.1.5
7429	CEBPG_HUMAN.H11MO.0.B	CEBPG	HOCOMOCOv11	1.1.8.1.3
7430	CEBPZ_HUMAN.H11MO.0.D	CEBPZ	HOCOMOCOv11	3.5.2.1.1
7431	CENPB_HUMAN.H11MO.0.D	CENPB	HOCOMOCOv11	
7432	CLOCK_HUMAN.H11MO.0.C	CLOCK	HOCOMOCOv11	1.2.5.2.5
7433	COE1_HUMAN.H11MO.0.A	COE1	HOCOMOCOv11	6.1.5.0.1
7434	COT1_HUMAN.H11MO.0.C	COT1	HOCOMOCOv11	2.1.3.5.1
7435	COT1_HUMAN.H11MO.1.C	COT1	HOCOMOCOv11	2.1.3.5.1
7436	COT2_HUMAN.H11MO.0.A	COT2	HOCOMOCOv11	2.1.3.5.2
7437	COT2_HUMAN.H11MO.1.A	COT2	HOCOMOCOv11	2.1.3.5.2
7438	CPEB1_HUMAN.H11MO.0.D	CPEB1	HOCOMOCOv11	4.2.1.0.2
7439	CR3L1_HUMAN.H11MO.0.D	CR3L1	HOCOMOCOv11	1.1.7.2.2
7440	CR3L2_HUMAN.H11MO.0.D	CR3L2	HOCOMOCOv11	1.1.7.2.3
7441	CREB1_HUMAN.H11MO.0.A	CREB1	HOCOMOCOv11	1.1.7.1.1
7442	CREB3_HUMAN.H11MO.0.D	CREB3	HOCOMOCOv11	1.1.7.2.1
7443	CREB5_HUMAN.H11MO.0.D	CREB5	HOCOMOCOv11	1.1.7.2.5
7444	CREM_HUMAN.H11MO.0.C	CREM	HOCOMOCOv11	1.1.7.1.3
7445	CRX_HUMAN.H11MO.0.B	CRX	HOCOMOCOv11	3.1.3.17.3
7446	CTCFL_HUMAN.H11MO.0.A	CTCFL	HOCOMOCOv11	2.3.3.50.2
7447	CTCF_HUMAN.H11MO.0.A	CTCF	HOCOMOCOv11	2.3.3.50.1
7448	CUX1_HUMAN.H11MO.0.C	CUX1	HOCOMOCOv11	3.1.9.2.1
7449	CUX2_HUMAN.H11MO.0.D	CUX2	HOCOMOCOv11	3.1.9.2.2
7450	CXXC1_HUMAN.H11MO.0.D	CXXC1	HOCOMOCOv11	2.6.1.0.1
7451	DBP_HUMAN.H11MO.0.B	DBP	HOCOMOCOv11	1.1.8.2.1
7452	DDIT3_HUMAN.H11MO.0.D	DDIT3	HOCOMOCOv11	1.1.8.1.6
7453	DLX1_HUMAN.H11MO.0.D	DLX1	HOCOMOCOv11	3.1.2.5.1
7454	DLX2_HUMAN.H11MO.0.D	DLX2	HOCOMOCOv11	3.1.2.5.2
7455	DLX3_HUMAN.H11MO.0.C	DLX3	HOCOMOCOv11	3.1.2.5.3
7456	DLX4_HUMAN.H11MO.0.D	DLX4	HOCOMOCOv11	3.1.2.5.4
7457	DLX5_HUMAN.H11MO.0.D	DLX5	HOCOMOCOv11	3.1.2.5.5
7458	DLX6_HUMAN.H11MO.0.D	DLX6	HOCOMOCOv11	3.1.2.5.6
7459	DMBX1_HUMAN.H11MO.0.D	DMBX1	HOCOMOCOv11	3.1.3.4.1
7460	DMRT1_HUMAN.H11MO.0.D	DMRT1	HOCOMOCOv11	2.5.1.0.1
7461	DPRX_HUMAN.H11MO.0.D	DPRX	HOCOMOCOv11	3.1.3.5.1
7462	DRGX_HUMAN.H11MO.0.D	DRGX	HOCOMOCOv11	3.1.3.6.1
7463	DUX4_HUMAN.H11MO.0.A	DUX4	HOCOMOCOv11	3.1.3.7.5
7464	DUXA_HUMAN.H11MO.0.D	DUXA	HOCOMOCOv11	3.1.3.7.1
7465	E2F1_HUMAN.H11MO.0.A	E2F1	HOCOMOCOv11	3.3.2.1.1
7466	E2F2_HUMAN.H11MO.0.B	E2F2	HOCOMOCOv11	3.3.2.1.2
7467	E2F3_HUMAN.H11MO.0.A	E2F3	HOCOMOCOv11	3.3.2.1.3
7468	E2F4_HUMAN.H11MO.0.A	E2F4	HOCOMOCOv11	3.3.2.1.4
7469	E2F4_HUMAN.H11MO.1.A	E2F4	HOCOMOCOv11	3.3.2.1.4
7470	E2F5_HUMAN.H11MO.0.B	E2F5	HOCOMOCOv11	3.3.2.1.5
7471	E2F6_HUMAN.H11MO.0.A	E2F6	HOCOMOCOv11	3.3.2.1.6
7472	E2F7_HUMAN.H11MO.0.B	E2F7	HOCOMOCOv11	3.3.2.1.7
7473	E2F8_HUMAN.H11MO.0.D	E2F8	HOCOMOCOv11	3.3.2.1.8
7474	E4F1_HUMAN.H11MO.0.D	E4F1	HOCOMOCOv11	2.3.4.0.74
7475	EGR1_HUMAN.H11MO.0.A	EGR1	HOCOMOCOv11	2.3.1.3.1
7476	EGR2_HUMAN.H11MO.0.A	EGR2	HOCOMOCOv11	2.3.1.3.2
7477	EGR2_HUMAN.H11MO.1.A	EGR2	HOCOMOCOv11	2.3.1.3.2
7478	EGR3_HUMAN.H11MO.0.D	EGR3	HOCOMOCOv11	2.3.1.3.3
7479	EGR4_HUMAN.H11MO.0.D	EGR4	HOCOMOCOv11	2.3.1.3.4
7480	EHF_HUMAN.H11MO.0.B	EHF	HOCOMOCOv11	3.5.2.4.1
7481	ELF1_HUMAN.H11MO.0.A	ELF1	HOCOMOCOv11	3.5.2.3.1
7482	ELF2_HUMAN.H11MO.0.C	ELF2	HOCOMOCOv11	3.5.2.3.2
7483	ELF3_HUMAN.H11MO.0.A	ELF3	HOCOMOCOv11	3.5.2.4.2
7484	ELF5_HUMAN.H11MO.0.A	ELF5	HOCOMOCOv11	3.5.2.4.3
7485	ELK1_HUMAN.H11MO.0.B	ELK1	HOCOMOCOv11	3.5.2.2.1
7486	ELK3_HUMAN.H11MO.0.D	ELK3	HOCOMOCOv11	3.5.2.2.2
7487	ELK4_HUMAN.H11MO.0.A	ELK4	HOCOMOCOv11	3.5.2.2.3
7488	EMX1_HUMAN.H11MO.0.D	EMX1	HOCOMOCOv11	3.1.2.6.1
7489	EMX2_HUMAN.H11MO.0.D	EMX2	HOCOMOCOv11	3.1.2.6.2
7490	EOMES_HUMAN.H11MO.0.D	EOMES	HOCOMOCOv11	6.5.2.0.2
7491	EPAS1_HUMAN.H11MO.0.B	EPAS1	HOCOMOCOv11	1.2.5.1.7
7492	ERG_HUMAN.H11MO.0.A	ERG	HOCOMOCOv11	3.5.2.1.6
7493	ERR1_HUMAN.H11MO.0.A	ERR1	HOCOMOCOv11	2.1.1.2.3
7494	ERR2_HUMAN.H11MO.0.A	ERR2	HOCOMOCOv11	2.1.1.2.4
7495	ERR3_HUMAN.H11MO.0.B	ERR3	HOCOMOCOv11	2.1.1.2.5
7496	ESR1_HUMAN.H11MO.0.A	ESR1	HOCOMOCOv11	2.1.1.2.1
7497	ESR1_HUMAN.H11MO.1.A	ESR1	HOCOMOCOv11	2.1.1.2.1
7498	ESR2_HUMAN.H11MO.0.A	ESR2	HOCOMOCOv11	2.1.1.2.2
7499	ESR2_HUMAN.H11MO.1.A	ESR2	HOCOMOCOv11	2.1.1.2.2
7500	ESX1_HUMAN.H11MO.0.D	ESX1	HOCOMOCOv11	3.1.3.8.1
7501	ETS1_HUMAN.H11MO.0.A	ETS1	HOCOMOCOv11	3.5.2.1.1
7502	ETS2_HUMAN.H11MO.0.B	ETS2	HOCOMOCOv11	3.5.2.1.2
7503	ETV1_HUMAN.H11MO.0.A	ETV1	HOCOMOCOv11	3.5.2.2.4
7504	ETV2_HUMAN.H11MO.0.B	ETV2	HOCOMOCOv11	3.5.2.1.3
7505	ETV3_HUMAN.H11MO.0.D	ETV3	HOCOMOCOv11	3.5.2.1.8
7506	ETV4_HUMAN.H11MO.0.B	ETV4	HOCOMOCOv11	3.5.2.2.5
7507	ETV5_HUMAN.H11MO.0.C	ETV5	HOCOMOCOv11	3.5.2.2.6
7508	ETV6_HUMAN.H11MO.0.D	ETV6	HOCOMOCOv11	3.5.2.6.1
7509	ETV7_HUMAN.H11MO.0.D	ETV7	HOCOMOCOv11	3.5.2.6.2
7510	EVI1_HUMAN.H11MO.0.B	EVI1	HOCOMOCOv11	2.3.4.14.1
7511	FEV_HUMAN.H11MO.0.B	FEV	HOCOMOCOv11	3.5.2.1.7
7512	FEZF1_HUMAN.H11MO.0.C	FEZF1	HOCOMOCOv11	2.3.3.20.1
7513	FIGLA_HUMAN.H11MO.0.D	FIGLA	HOCOMOCOv11	1.2.3.2.8
7514	FLI1_HUMAN.H11MO.0.A	FLI1	HOCOMOCOv11	3.5.2.1.5
7515	FLI1_HUMAN.H11MO.1.A	FLI1	HOCOMOCOv11	3.5.2.1.5
7516	FOSB_HUMAN.H11MO.0.A	FOSB	HOCOMOCOv11	1.1.2.1.2
7517	FOSL1_HUMAN.H11MO.0.A	FOSL1	HOCOMOCOv11	1.1.2.1.3
7518	FOSL2_HUMAN.H11MO.0.A	FOSL2	HOCOMOCOv11	1.1.2.1.4
7519	FOS_HUMAN.H11MO.0.A	FOS	HOCOMOCOv11	1.1.2.1.1
7520	FOXA1_HUMAN.H11MO.0.A	FOXA1	HOCOMOCOv11	3.3.1.1.1
7521	FOXA2_HUMAN.H11MO.0.A	FOXA2	HOCOMOCOv11	3.3.1.1.2
7522	FOXA3_HUMAN.H11MO.0.B	FOXA3	HOCOMOCOv11	3.3.1.1.3
7523	FOXB1_HUMAN.H11MO.0.D	FOXB1	HOCOMOCOv11	3.3.1.2.1
7524	FOXC1_HUMAN.H11MO.0.C	FOXC1	HOCOMOCOv11	3.3.1.3.1
7525	FOXC2_HUMAN.H11MO.0.D	FOXC2	HOCOMOCOv11	3.3.1.3.2
7526	FOXD1_HUMAN.H11MO.0.D	FOXD1	HOCOMOCOv11	3.3.1.4.1
7527	FOXD2_HUMAN.H11MO.0.D	FOXD2	HOCOMOCOv11	3.3.1.4.2
7528	FOXD3_HUMAN.H11MO.0.D	FOXD3	HOCOMOCOv11	3.3.1.4.3
7529	FOXF1_HUMAN.H11MO.0.D	FOXF1	HOCOMOCOv11	3.3.1.6.1
7530	FOXF2_HUMAN.H11MO.0.D	FOXF2	HOCOMOCOv11	3.3.1.6.2
7531	FOXG1_HUMAN.H11MO.0.D	FOXG1	HOCOMOCOv11	3.3.1.7.1
7532	FOXH1_HUMAN.H11MO.0.A	FOXH1	HOCOMOCOv11	3.3.1.8.1
7533	FOXI1_HUMAN.H11MO.0.B	FOXI1	HOCOMOCOv11	3.3.1.9.1
7534	FOXJ2_HUMAN.H11MO.0.C	FOXJ2	HOCOMOCOv11	3.3.1.10.2
7535	FOXJ3_HUMAN.H11MO.0.A	FOXJ3	HOCOMOCOv11	3.3.1.10.3
7536	FOXJ3_HUMAN.H11MO.1.B	FOXJ3	HOCOMOCOv11	3.3.1.10.3
7537	FOXK1_HUMAN.H11MO.0.A	FOXK1	HOCOMOCOv11	3.3.1.11.1
7538	FOXL1_HUMAN.H11MO.0.D	FOXL1	HOCOMOCOv11	3.3.1.12.1
7539	FOXM1_HUMAN.H11MO.0.A	FOXM1	HOCOMOCOv11	3.3.1.13.1
7540	FOXO1_HUMAN.H11MO.0.A	FOXO1	HOCOMOCOv11	3.3.1.15.1
7541	FOXO3_HUMAN.H11MO.0.B	FOXO3	HOCOMOCOv11	3.3.1.15.2
7542	FOXO4_HUMAN.H11MO.0.C	FOXO4	HOCOMOCOv11	3.3.1.15.3
7543	FOXO6_HUMAN.H11MO.0.D	FOXO6	HOCOMOCOv11	3.3.1.15.4
7544	FOXP1_HUMAN.H11MO.0.A	FOXP1	HOCOMOCOv11	3.3.1.16.1
7545	FOXP2_HUMAN.H11MO.0.C	FOXP2	HOCOMOCOv11	3.3.1.16.2
7546	FOXP3_HUMAN.H11MO.0.D	FOXP3	HOCOMOCOv11	3.3.1.16.3
7547	FOXQ1_HUMAN.H11MO.0.C	FOXQ1	HOCOMOCOv11	3.3.1.17.1
7548	FUBP1_HUMAN.H11MO.0.D	FUBP1	HOCOMOCOv11	
7549	GABPA_HUMAN.H11MO.0.A	GABPA	HOCOMOCOv11	3.5.2.1.4
7550	GATA1_HUMAN.H11MO.0.A	GATA1	HOCOMOCOv11	2.2.1.1.1
7551	GATA1_HUMAN.H11MO.1.A	GATA1	HOCOMOCOv11	2.2.1.1.1
7552	GATA2_HUMAN.H11MO.0.A	GATA2	HOCOMOCOv11	2.2.1.1.2
7553	GATA2_HUMAN.H11MO.1.A	GATA2	HOCOMOCOv11	2.2.1.1.2
7554	GATA3_HUMAN.H11MO.0.A	GATA3	HOCOMOCOv11	2.2.1.1.3
7555	GATA4_HUMAN.H11MO.0.A	GATA4	HOCOMOCOv11	2.2.1.1.4
7556	GATA5_HUMAN.H11MO.0.D	GATA5	HOCOMOCOv11	2.2.1.1.5
7557	GATA6_HUMAN.H11MO.0.A	GATA6	HOCOMOCOv11	2.2.1.1.6
7558	GBX1_HUMAN.H11MO.0.D	GBX1	HOCOMOCOv11	3.1.1.11.1
7559	GBX2_HUMAN.H11MO.0.D	GBX2	HOCOMOCOv11	3.1.1.11.2
7560	GCM1_HUMAN.H11MO.0.D	GCM1	HOCOMOCOv11	7.2.1.0.1
7561	GCM2_HUMAN.H11MO.0.D	GCM2	HOCOMOCOv11	7.2.1.0.1
7562	GCR_HUMAN.H11MO.0.A	GCR	HOCOMOCOv11	2.1.1.1.1
7563	GCR_HUMAN.H11MO.1.A	GCR	HOCOMOCOv11	2.1.1.1.1
7564	GFI1B_HUMAN.H11MO.0.A	GFI1B	HOCOMOCOv11	2.3.3.21.2
7565	GFI1_HUMAN.H11MO.0.C	GFI1	HOCOMOCOv11	2.3.3.21.1
7566	GLI1_HUMAN.H11MO.0.D	GLI1	HOCOMOCOv11	2.3.3.1.1
7567	GLI2_HUMAN.H11MO.0.D	GLI2	HOCOMOCOv11	2.3.3.1.2
7568	GLI3_HUMAN.H11MO.0.B	GLI3	HOCOMOCOv11	2.3.3.1.3
7569	GLIS1_HUMAN.H11MO.0.D	GLIS1	HOCOMOCOv11	2.3.3.1.4
7570	GLIS2_HUMAN.H11MO.0.D	GLIS2	HOCOMOCOv11	2.3.3.1.5
7571	GLIS3_HUMAN.H11MO.0.D	GLIS3	HOCOMOCOv11	2.3.3.1.6
7572	GMEB2_HUMAN.H11MO.0.D	GMEB2	HOCOMOCOv11	5.3.3.1.2
7573	GRHL1_HUMAN.H11MO.0.D	GRHL1	HOCOMOCOv11	6.7.1.1.1
7574	GRHL2_HUMAN.H11MO.0.A	GRHL2	HOCOMOCOv11	6.7.1.1.2
7575	GSC2_HUMAN.H11MO.0.D	GSC2	HOCOMOCOv11	3.1.3.9.2
7576	GSC_HUMAN.H11MO.0.D	GSC	HOCOMOCOv11	3.1.3.9.1
7577	GSX1_HUMAN.H11MO.0.D	GSX1	HOCOMOCOv11	3.1.1.12.1
7578	GSX2_HUMAN.H11MO.0.D	GSX2	HOCOMOCOv11	3.1.1.12.2
7579	HAND1_HUMAN.H11MO.0.D	HAND1	HOCOMOCOv11	1.2.3.2.3
7580	HAND1_HUMAN.H11MO.1.D	HAND1	HOCOMOCOv11	1.2.3.2.3
7581	HBP1_HUMAN.H11MO.0.D	HBP1	HOCOMOCOv11	4.1.1.9.2
7582	HEN1_HUMAN.H11MO.0.C	HEN1	HOCOMOCOv11	1.2.3.1.4
7583	HES1_HUMAN.H11MO.0.D	HES1	HOCOMOCOv11	1.2.4.1.1
7584	HES5_HUMAN.H11MO.0.D	HES5	HOCOMOCOv11	1.2.4.1.5
7585	HES7_HUMAN.H11MO.0.D	HES7	HOCOMOCOv11	1.2.4.1.7
7586	HESX1_HUMAN.H11MO.0.D	HESX1	HOCOMOCOv11	3.1.3.10.1
7587	HEY1_HUMAN.H11MO.0.D	HEY1	HOCOMOCOv11	1.2.4.1.8
7588	HEY2_HUMAN.H11MO.0.D	HEY2	HOCOMOCOv11	1.2.4.1.9
7589	HIC1_HUMAN.H11MO.0.C	HIC1	HOCOMOCOv11	2.3.4.17.1
7590	HIC2_HUMAN.H11MO.0.D	HIC2	HOCOMOCOv11	2.3.4.17.2
7591	HIF1A_HUMAN.H11MO.0.C	HIF1A	HOCOMOCOv11	1.2.5.1.5
7592	HINFP_HUMAN.H11MO.0.C	HINFP	HOCOMOCOv11	2.3.4.21.1
7593	HLF_HUMAN.H11MO.0.C	HLF	HOCOMOCOv11	1.1.8.2.2
7594	HLTF_HUMAN.H11MO.0.D	HLTF	HOCOMOCOv11	3.5.1.5.1
7595	HMBX1_HUMAN.H11MO.0.D	HMBX1	HOCOMOCOv11	3.1.10.7.3
7596	HME1_HUMAN.H11MO.0.D	HME1	HOCOMOCOv11	
7597	HME2_HUMAN.H11MO.0.D	HME2	HOCOMOCOv11	
7598	HMGA1_HUMAN.H11MO.0.D	HMGA1	HOCOMOCOv11	8.2.1.0.1
7599	HMGA2_HUMAN.H11MO.0.D	HMGA2	HOCOMOCOv11	8.2.1.0.2
7600	HMX1_HUMAN.H11MO.0.D	HMX1	HOCOMOCOv11	3.1.2.18.1
7601	HMX2_HUMAN.H11MO.0.D	HMX2	HOCOMOCOv11	3.1.2.18.2
7602	HMX3_HUMAN.H11MO.0.D	HMX3	HOCOMOCOv11	3.1.2.18.3
7603	HNF1A_HUMAN.H11MO.0.C	HNF1A	HOCOMOCOv11	3.1.10.7.1
7604	HNF1B_HUMAN.H11MO.0.A	HNF1B	HOCOMOCOv11	3.1.10.7.2
7605	HNF1B_HUMAN.H11MO.1.A	HNF1B	HOCOMOCOv11	3.1.10.7.2
7606	HNF4A_HUMAN.H11MO.0.A	HNF4A	HOCOMOCOv11	2.1.3.2.1
7607	HNF4G_HUMAN.H11MO.0.B	HNF4G	HOCOMOCOv11	2.1.3.2.2
7608	HNF6_HUMAN.H11MO.0.B	HNF6	HOCOMOCOv11	3.1.9.1.1
7609	HOMEZ_HUMAN.H11MO.0.D	HOMEZ	HOCOMOCOv11	3.1.8.5.4
7610	HSF1_HUMAN.H11MO.0.A	HSF1	HOCOMOCOv11	3.4.1.0.1
7611	HSF1_HUMAN.H11MO.1.A	HSF1	HOCOMOCOv11	3.4.1.0.1
7612	HSF2_HUMAN.H11MO.0.A	HSF2	HOCOMOCOv11	3.4.1.0.2
7613	HSF4_HUMAN.H11MO.0.D	HSF4	HOCOMOCOv11	3.4.1.0.3
7614	HSFY1_HUMAN.H11MO.0.D	HSFY1	HOCOMOCOv11	3.4.1.0.6
7615	HTF4_HUMAN.H11MO.0.A	HTF4	HOCOMOCOv11	1.2.1.0.3
7616	HXA10_HUMAN.H11MO.0.C	HXA10	HOCOMOCOv11	3.1.1.8.5
7617	HXA11_HUMAN.H11MO.0.D	HXA11	HOCOMOCOv11	
7618	HXA13_HUMAN.H11MO.0.C	HXA13	HOCOMOCOv11	3.1.1.8.13
7619	HXA1_HUMAN.H11MO.0.C	HXA1	HOCOMOCOv11	3.1.1.1.1
7620	HXA2_HUMAN.H11MO.0.D	HXA2	HOCOMOCOv11	
7621	HXA5_HUMAN.H11MO.0.D	HXA5	HOCOMOCOv11	3.1.1.5.1
7622	HXA7_HUMAN.H11MO.0.D	HXA7	HOCOMOCOv11	3.1.1.6.4
7623	HXA9_HUMAN.H11MO.0.B	HXA9	HOCOMOCOv11	3.1.1.8.1
7624	HXB13_HUMAN.H11MO.0.A	HXB13	HOCOMOCOv11	
7625	HXB1_HUMAN.H11MO.0.D	HXB1	HOCOMOCOv11	3.1.1.1.2
7626	HXB2_HUMAN.H11MO.0.D	HXB2	HOCOMOCOv11	
7627	HXB3_HUMAN.H11MO.0.D	HXB3	HOCOMOCOv11	
7628	HXB4_HUMAN.H11MO.0.B	HXB4	HOCOMOCOv11	
7629	HXB6_HUMAN.H11MO.0.D	HXB6	HOCOMOCOv11	3.1.1.6.2
7630	HXB7_HUMAN.H11MO.0.C	HXB7	HOCOMOCOv11	3.1.1.6.5
7631	HXB8_HUMAN.H11MO.0.C	HXB8	HOCOMOCOv11	3.1.1.7.1
7632	HXC10_HUMAN.H11MO.0.D	HXC10	HOCOMOCOv11	
7633	HXC11_HUMAN.H11MO.0.D	HXC11	HOCOMOCOv11	
7634	HXC12_HUMAN.H11MO.0.D	HXC12	HOCOMOCOv11	
7635	HXC13_HUMAN.H11MO.0.D	HXC13	HOCOMOCOv11	
7636	HXC6_HUMAN.H11MO.0.D	HXC6	HOCOMOCOv11	3.1.1.6.3
7637	HXC8_HUMAN.H11MO.0.D	HXC8	HOCOMOCOv11	3.1.1.7.2
7638	HXC9_HUMAN.H11MO.0.C	HXC9	HOCOMOCOv11	
7639	HXD10_HUMAN.H11MO.0.D	HXD10	HOCOMOCOv11	3.1.1.8.7
7640	HXD11_HUMAN.H11MO.0.D	HXD11	HOCOMOCOv11	
7641	HXD12_HUMAN.H11MO.0.D	HXD12	HOCOMOCOv11	
7642	HXD13_HUMAN.H11MO.0.D	HXD13	HOCOMOCOv11	3.1.1.8.16
7643	HXD3_HUMAN.H11MO.0.D	HXD3	HOCOMOCOv11	
7644	HXD4_HUMAN.H11MO.0.D	HXD4	HOCOMOCOv11	3.1.1.4.4
7645	HXD8_HUMAN.H11MO.0.D	HXD8	HOCOMOCOv11	
7646	HXD9_HUMAN.H11MO.0.D	HXD9	HOCOMOCOv11	3.1.1.8.4
7647	ID4_HUMAN.H11MO.0.D	ID4	HOCOMOCOv11	1.2.8.0.4
7648	IKZF1_HUMAN.H11MO.0.C	IKZF1	HOCOMOCOv11	2.3.4.4.1
7649	INSM1_HUMAN.H11MO.0.C	INSM1	HOCOMOCOv11	2.3.4.16.1
7650	IRF1_HUMAN.H11MO.0.A	IRF1	HOCOMOCOv11	3.5.3.0.1
7651	IRF2_HUMAN.H11MO.0.A	IRF2	HOCOMOCOv11	3.5.3.0.2
7652	IRF3_HUMAN.H11MO.0.B	IRF3	HOCOMOCOv11	3.5.3.0.3
7653	IRF4_HUMAN.H11MO.0.A	IRF4	HOCOMOCOv11	3.5.3.0.4
7654	IRF5_HUMAN.H11MO.0.D	IRF5	HOCOMOCOv11	3.5.3.0.5
7655	IRF7_HUMAN.H11MO.0.C	IRF7	HOCOMOCOv11	3.5.3.0.7
7656	IRF8_HUMAN.H11MO.0.B	IRF8	HOCOMOCOv11	3.5.3.0.8
7657	IRF9_HUMAN.H11MO.0.C	IRF9	HOCOMOCOv11	3.5.3.0.9
7658	IRX2_HUMAN.H11MO.0.D	IRX2	HOCOMOCOv11	3.1.4.1.2
7659	IRX3_HUMAN.H11MO.0.D	IRX3	HOCOMOCOv11	3.1.4.1.3
7660	ISL1_HUMAN.H11MO.0.A	ISL1	HOCOMOCOv11	3.1.5.1.1
7661	ISL2_HUMAN.H11MO.0.D	ISL2	HOCOMOCOv11	3.1.5.1.2
7662	ISX_HUMAN.H11MO.0.D	ISX	HOCOMOCOv11	3.1.3.12.1
7663	ITF2_HUMAN.H11MO.0.C	ITF2	HOCOMOCOv11	1.2.1.0.2
7664	JDP2_HUMAN.H11MO.0.D	JDP2	HOCOMOCOv11	1.1.2.2.2
7665	JUNB_HUMAN.H11MO.0.A	JUNB	HOCOMOCOv11	1.1.1.1.2
7666	JUND_HUMAN.H11MO.0.A	JUND	HOCOMOCOv11	1.1.1.1.3
7667	JUN_HUMAN.H11MO.0.A	JUN	HOCOMOCOv11	1.1.1.1.1
7668	KAISO_HUMAN.H11MO.0.A	KAISO	HOCOMOCOv11	2.3.2.1.12
7669	KAISO_HUMAN.H11MO.1.A	KAISO	HOCOMOCOv11	2.3.2.1.12
7670	KAISO_HUMAN.H11MO.2.A	KAISO	HOCOMOCOv11	2.3.2.1.12
7671	KLF12_HUMAN.H11MO.0.C	KLF12	HOCOMOCOv11	2.3.1.2.12
7672	KLF13_HUMAN.H11MO.0.D	KLF13	HOCOMOCOv11	2.3.1.2.13
7673	KLF14_HUMAN.H11MO.0.D	KLF14	HOCOMOCOv11	2.3.1.2.14
7674	KLF15_HUMAN.H11MO.0.A	KLF15	HOCOMOCOv11	2.3.1.2.15
7675	KLF16_HUMAN.H11MO.0.D	KLF16	HOCOMOCOv11	2.3.1.2.16
7676	KLF1_HUMAN.H11MO.0.A	KLF1	HOCOMOCOv11	2.3.1.2.1
7677	KLF3_HUMAN.H11MO.0.B	KLF3	HOCOMOCOv11	2.3.1.2.3
7678	KLF4_HUMAN.H11MO.0.A	KLF4	HOCOMOCOv11	2.3.1.2.4
7679	KLF5_HUMAN.H11MO.0.A	KLF5	HOCOMOCOv11	2.3.1.2.5
7680	KLF6_HUMAN.H11MO.0.A	KLF6	HOCOMOCOv11	2.3.1.2.6
7681	KLF8_HUMAN.H11MO.0.C	KLF8	HOCOMOCOv11	2.3.1.2.8
7682	KLF9_HUMAN.H11MO.0.C	KLF9	HOCOMOCOv11	2.3.1.2.9
7683	LBX2_HUMAN.H11MO.0.D	LBX2	HOCOMOCOv11	3.1.2.10.2
7684	LEF1_HUMAN.H11MO.0.A	LEF1	HOCOMOCOv11	4.1.3.0.4
7685	LHX2_HUMAN.H11MO.0.A	LHX2	HOCOMOCOv11	3.1.5.3.1
7686	LHX3_HUMAN.H11MO.0.C	LHX3	HOCOMOCOv11	3.1.5.4.1
7687	LHX4_HUMAN.H11MO.0.D	LHX4	HOCOMOCOv11	3.1.5.4.2
7688	LHX6_HUMAN.H11MO.0.D	LHX6	HOCOMOCOv11	3.1.5.5.1
7689	LHX8_HUMAN.H11MO.0.D	LHX8	HOCOMOCOv11	3.1.5.5.2
7690	LHX9_HUMAN.H11MO.0.D	LHX9	HOCOMOCOv11	3.1.5.3.2
7691	LMX1A_HUMAN.H11MO.0.D	LMX1A	HOCOMOCOv11	3.1.5.6.1
7692	LMX1B_HUMAN.H11MO.0.D	LMX1B	HOCOMOCOv11	3.1.5.6.2
7693	LYL1_HUMAN.H11MO.0.A	LYL1	HOCOMOCOv11	1.2.3.1.3
7694	MAFA_HUMAN.H11MO.0.D	MAFA	HOCOMOCOv11	1.1.3.1.2
7695	MAFB_HUMAN.H11MO.0.B	MAFB	HOCOMOCOv11	1.1.3.1.3
7696	MAFF_HUMAN.H11MO.0.B	MAFF	HOCOMOCOv11	1.1.3.2.1
7697	MAFF_HUMAN.H11MO.1.B	MAFF	HOCOMOCOv11	1.1.3.2.1
7698	MAFG_HUMAN.H11MO.0.A	MAFG	HOCOMOCOv11	1.1.3.2.2
7699	MAFG_HUMAN.H11MO.1.A	MAFG	HOCOMOCOv11	1.1.3.2.2
7700	MAFK_HUMAN.H11MO.0.A	MAFK	HOCOMOCOv11	1.1.3.2.3
7701	MAFK_HUMAN.H11MO.1.A	MAFK	HOCOMOCOv11	1.1.3.2.3
7702	MAF_HUMAN.H11MO.0.A	MAF	HOCOMOCOv11	1.1.3.1.1
7703	MAF_HUMAN.H11MO.1.B	MAF	HOCOMOCOv11	1.1.3.1.1
7704	MAX_HUMAN.H11MO.0.A	MAX	HOCOMOCOv11	1.2.6.5.5
